mapping_name,comparison_scope,source_system,source_flow,source_product,target_system,target_flow,target_product,override_action,reason_code,human_note,review_status
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Fuel oil,NINTH,16_01_04_traditional_data_centres,07_08_fuel_oil,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Fuelwood and woodwaste,NINTH,16_01_03_ai_training,15_01_fuelwood_and_woodwaste,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Fuelwood and woodwaste,NINTH,16_01_04_traditional_data_centres,15_01_fuelwood_and_woodwaste,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Gas and diesel oil,NINTH,16_01_03_ai_training,07_07_gas_diesel_oil,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Gas and diesel oil,NINTH,16_01_04_traditional_data_centres,07_07_gas_diesel_oil,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Gas works gas,NINTH,16_01_03_ai_training,08_03_gas_works_gas,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Gas works gas,NINTH,16_01_04_traditional_data_centres,08_03_gas_works_gas,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Geothermal,NINTH,16_01_03_ai_training,11_geothermal,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Geothermal,NINTH,16_01_04_traditional_data_centres,11_geothermal,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Heat,NINTH,16_01_03_ai_training,18_heat,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Heat,NINTH,16_01_04_traditional_data_centres,18_heat,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Hydrogen,NINTH,16_01_03_ai_training,16_x_hydrogen,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Hydrogen,NINTH,16_01_04_traditional_data_centres,16_x_hydrogen,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Industrial waste,NINTH,16_01_03_ai_training,16_02_industrial_waste,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Industrial waste,NINTH,16_01_04_traditional_data_centres,16_02_industrial_waste,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Kerosene,NINTH,16_01_03_ai_training,07_06_kerosene,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Kerosene,NINTH,16_01_04_traditional_data_centres,07_06_kerosene,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Kerosene type jet fuel,NINTH,16_01_03_ai_training,07_x_jet_fuel,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Kerosene type jet fuel,NINTH,16_01_04_traditional_data_centres,07_x_jet_fuel,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,LPG,NINTH,16_01_03_ai_training,07_09_lpg,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,LPG,NINTH,16_01_04_traditional_data_centres,07_09_lpg,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Lignite,NINTH,16_01_03_ai_training,01_05_lignite,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Lignite,NINTH,16_01_04_traditional_data_centres,01_05_lignite,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Motor gasoline,NINTH,16_01_03_ai_training,07_01_motor_gasoline,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Motor gasoline,NINTH,16_01_04_traditional_data_centres,07_01_motor_gasoline,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Municipal solid waste non renewable,NINTH,16_01_03_ai_training,16_04_municipal_solid_waste_nonrenewable,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Municipal solid waste non renewable,NINTH,16_01_04_traditional_data_centres,16_04_municipal_solid_waste_nonrenewable,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Municipal solid waste renewable,NINTH,16_01_03_ai_training,16_03_municipal_solid_waste_renewable,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Municipal solid waste renewable,NINTH,16_01_04_traditional_data_centres,16_03_municipal_solid_waste_renewable,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Natural gas,NINTH,16_01_03_ai_training,08_01_natural_gas,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Natural gas,NINTH,16_01_04_traditional_data_centres,08_01_natural_gas,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Other biomass,NINTH,16_01_03_ai_training,15_05_other_biomass,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Other biomass,NINTH,16_01_04_traditional_data_centres,15_05_other_biomass,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Other bituminous coal,NINTH,16_01_03_ai_training,01_x_thermal_coal,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Other bituminous coal,NINTH,16_01_04_traditional_data_centres,01_x_thermal_coal,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Other recovered gases,NINTH,16_01_03_ai_training,02_coal_products,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Other recovered gases,NINTH,16_01_04_traditional_data_centres,02_coal_products,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Patent fuel,NINTH,16_01_03_ai_training,02_coal_products,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Patent fuel,NINTH,16_01_04_traditional_data_centres,02_coal_products,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Solar nonspecified,NINTH,16_01_03_ai_training,12_solar_unallocated,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Solar nonspecified,NINTH,16_01_03_ai_training,12_x_other_solar,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Solar nonspecified,NINTH,16_01_04_traditional_data_centres,12_solar_unallocated,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Solar nonspecified,NINTH,16_01_04_traditional_data_centres,12_x_other_solar,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Sub bituminous coal,NINTH,16_01_03_ai_training,01_x_thermal_coal,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Data_Centers,Sub bituminous coal,NINTH,16_01_04_traditional_data_centres,01_x_thermal_coal,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Educational,Solar nonspecified,NINTH,16_01_01_commercial_and_public_services,12_solar_unallocated,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Hospitals,Solar nonspecified,NINTH,16_01_01_commercial_and_public_services,12_solar_unallocated,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Others_Unspecified,Solar nonspecified,NINTH,16_01_01_commercial_and_public_services,12_solar_unallocated,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Buildings/Services/Service Buildings,Solar nonspecified,NINTH,16_01_01_commercial_and_public_services,12_solar_unallocated,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,CHP interim/CHP interim,Hydrogen,NINTH,09_02_chp_plants,16_x_hydrogen,include,reserved_zero_only_target_pair,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,CHP interim/CHP interim,Refinery feedstocks,NINTH,09_02_chp_plants,06_x_other_hydrocarbons,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,CHP plants,Refinery feedstocks,NINTH,09_02_chp_plants,06_x_other_hydrocarbons,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Coal transformation,Anthracite,NINTH,09_08_coal_transformation_incl_own_use,01_x_thermal_coal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_ninth,NINTH,LEAP,Coal transformation,BKB and PB,NINTH,09_08_coal_transformation_incl_own_use,02_coal_products,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
